id,SalePrice
1676,188153.13735763
1677,209782.70544329353
1678,432615.0748118009
1679,353559.821300937
1680,317512.02022261906
1681,246702.28309972308
1682,292967.33767320437
1683,189961.58066534615
1684,169981.5911332313
1685,166034.060446475
1686,163772.05289128085
1687,169511.5703217343
1688,190987.4427687392
1689,194504.1433456354
1690,194280.46982299426
1691,184166.56644175184
1692,256871.7296518829
1693,160031.5557738748
1694,180347.99028220575
1695,166090.214239424
1696,267768.02559170604
1697,172603.03785271017
1698,348180.90001708455
1699,327007.8264232589
1700,260262.52966254894
1701,273576.8774512179
1702,231264.70902270102
1703,232156.9971697695
1704,271048.1864729835
1705,219184.290547052
1706,370964.7713846236
1707,199848.58377251623
1708,196640.20575585618
1709,252456.53705335877
1710,211569.77154265184
1711,252162.30752252755
1712,246115.62715570405
1713,272636.79474322416
1714,221665.38609431812
1715,206390.67882133374
1716,178878.0544006572
1717,170871.20743851276
1718,136907.82148832612
1719,200093.83958422553
1720,236084.34403189138
1721,162651.94188784674
1722,125691.5358625978
1723,153826.76135692227
1724,205778.80049353515
1725,241120.6384117374
1726,189860.3818740307
1727,153536.09220587963
1728,181555.35953229739
1729,164938.25101741118
1730,171481.45954961504
1731,125400.88504704677
1732,125582.55642799086
1733,113311.94953386115
1734,122358.98890881082
1735,128094.95180897713
1736,110480.96358157585
1737,308976.10584105155
1738,252295.29701142313
1739,240773.28183924506
1740,201738.63023748383
1741,180796.60122679087
1742,171838.0617338582
1743,178648.717853988
1744,319461.00778116996
1745,194696.6812619915
1746,202713.4879029112
1747,220101.14349698095
1748,223100.26113927932
1749,145325.863285938
1750,125768.80610800836
1751,253809.85892727654
1752,117806.75690360204
1753,150918.03824449528
1754,197525.2678472042
1755,158831.37240192964
1756,132394.45959066402
1757,120091.18537445262
1758,147167.52565903275
1759,164178.77532184817
1760,170073.3980366262
1761,146362.28061836355
1762,179770.0894232309
1763,170523.6578303103
1764,116100.26839579295
1765,176012.0726975663
1766,196807.51604846076
1767,234701.12046926696
1768,142374.8843126286
1769,176642.67718328058
1770,150362.31752482173
1771,119123.11518911216
1772,137306.87987187796
1773,128642.54092545097
1774,143390.50867749794
1775,142666.09213733918
1776,128231.25823873968
1777,105897.75461510013
1778,142798.9660746283
1779,116171.52954565093
1780,176317.35655080498
1781,127937.08475234534
1782,88573.60161993446
1783,143456.20849525594
1784,102447.31467636408
1785,124721.31595850475
1786,141495.29919478734
1787,169684.22409728225
1788,58139.35161145757
1789,98883.51125558816
1790,74163.32238130411
1791,178437.84307214947
1792,162373.6234452705
1793,131454.10290525673
1794,156414.01342776505
1795,132390.08963292552
1796,124998.77476802218
1797,119047.21135906441
1798,119335.6388514465
1799,108943.63707172788
1800,117940.84060400122
1801,126068.33965146048
1802,136329.49907660123
1803,152444.33506733703
1804,138313.74257894442
1805,138853.74713424227
1806,131040.90768807312
1807,133062.3768870877
1808,119308.14886274807
1809,121017.5483531486
1810,134133.43589421798
1811,93517.45929612278
1812,97054.38094953664
1813,121910.79691330531
1814,91401.21126852185
1815,48924.75608527488
1816,95691.45860550296
1817,102792.42999230292
1818,141063.69470309443
1819,133272.30107008002
1820,51114.576074853925
1821,116458.76435902837
1822,145258.7089413721
1823,39377.38492774448
1824,136365.67807588918
1825,141774.0532412413
1826,99970.48479883821
1827,101604.5345405231
1828,138644.58631657372
1829,124239.50446828635
1830,141954.45130366925
1831,144365.59011725854
1832,75018.03823372355
1833,140696.18675980333
1834,117345.05670366327
1835,109799.42989235983
1836,126143.83114864209
1837,85223.13307250419
1838,118526.78466909686
1839,99884.2294396479
1840,140835.58144181722
1841,131171.15479200165
1842,88742.83582586025
1843,126032.3683685846
1844,128892.72100205584
1845,145585.96435908554
1846,148401.02227533277
1847,161481.6261985444
1848,48635.70753664868
1849,110169.63532040398
1850,115486.79452890475
1851,146474.6038782388
1852,123449.99091634348
1853,122906.66430258776
1854,159337.5673198785
1855,140232.5242775238
1856,223244.51865847723
1857,137403.68987772916
1858,149181.8951208305
1859,121400.83419513499
1860,143653.92721884747
1861,120315.65107704105
1862,307265.9816489799
1863,293857.7918975656
1864,293869.2872676675
1865,312860.9382716189
1866,306523.3560911792
1867,225026.26526946368
1868,269568.70885490417
1869,201948.55306226324
1870,220532.21744589752
1871,220929.6413051086
1872,162965.373472241
1873,243748.1828157585
1874,154367.7203836445
1875,196093.56976489176
1876,198743.77048901288
1877,211965.8127246047
1878,198270.93581123766
1879,122096.81578957496
1880,136312.04385306954
1881,246570.28173178446
1882,244618.1202280636
1883,190439.81963924144
1884,207624.95543814375
1885,226043.35332944567
1886,271477.34579689853
1887,213508.0725639713
1888,267708.4494037515
1889,163547.09714601614
1890,113335.80555740393
1891,118422.75279147657
1892,101448.4478818126
1893,121677.83044884916
1894,120224.97108900582
1895,131201.7656792637
1896,126967.06029734675
1897,111118.05445532015
1898,112804.22792399426
1899,162541.7039942709
1900,164725.85622718232
1901,177022.75560128305
1902,154944.45800284398
1903,220102.80967477732
1904,136431.73308135945
1905,203080.84774617423
1906,154818.69516520668
1907,209235.34544639368
1908,114587.91713081094
1909,134879.21484804747
1910,120744.98083962381
1911,223544.85643264695
1912,310660.893430508
1913,146498.79651496914
1914,53107.429049293256
1915,293288.5140009835
1916,58032.653100412055
1917,251611.78696843973
1918,139304.4098356327
1919,171455.20280840652
1920,155495.3909508984
1921,347641.2931625449
1922,294359.2278678039
1923,238178.46771225065
1924,206478.79460680648
1925,197803.9452566142
1926,349998.1265535373
1927,132114.38818750542
1928,162511.28497767003
1929,118661.7130431038
1930,128138.62655242687
1931,140023.3321729821
1932,138503.4350386931
1933,181987.24197422038
1934,181644.0638205377
1935,168994.19744388515
1936,181970.9093528725
1937,178366.01905490033
1938,169113.37635199982
1939,225419.2611396427
1940,197207.66469122423
1941,169559.07376405137
1942,181567.38953284285
1943,207001.58288987906
1944,330199.2775360127
1945,369568.2053587302
1946,122059.64647410512
1947,283093.3976316254
1948,166105.49269257725
1949,248839.3079489028
1950,187761.7677340521
1951,247350.15318070128
1952,217232.7884096889
1953,167914.26129781033
1954,182755.83983119848
1955,134922.40365653025
1956,308347.58490982396
1957,157718.49328093205
1958,300551.59863424086
1959,145388.1364791692
1960,112160.89999062655
1961,122180.36119709648
1962,97796.21156016443
1963,106232.96233408735
1964,106212.759180789
1965,146364.17191963716
1966,138788.10200321116
1967,278144.6066762841
1968,380102.1330409235
1969,355416.8306354666
1970,383792.29818734125
1971,426006.04847812484
1972,367027.784943419
1973,259330.80778340044
1974,329646.1090957094
1975,421785.81143607426
1976,274028.8879364523
1977,331455.0185315625
1978,314452.13552145124
1979,318213.8867039076
1980,187772.5953709364
1981,332448.71883270954
1982,218861.78171227427
1983,202180.63574925083
1984,177754.0712033988
1985,218168.2978276305
1986,209533.11922568845
1987,180565.74787168475
1988,170979.87644275808
1989,196485.6409641922
1990,209564.84179072746
1991,223966.67551314822
1992,211054.3305484193
1993,168346.42011316365
1994,227872.09647720202
1995,187374.7589369447
1996,251691.9738113357
1997,311348.28540453606
1998,315174.93062970997
1999,268707.4664602259
2000,325079.35827251757
2001,278357.62813002564
2002,224229.54745962357
2003,255990.82496352922
2004,275825.57043940073
2005,207402.65742118066
2006,211497.78464803772
2007,237472.81596160278
2008,203608.08144263373
2009,195451.00740760678
2010,193050.20444610895
2011,136506.0246689865
2012,166926.53563846363
2013,176728.89374609635
2014,183217.5666586762
2015,201932.49468628908
2016,188713.4078988498
2017,193975.44720503726
2018,121873.13378471103
2019,132720.14638758925
2020,103487.40983625496
2021,104003.9194705912
2022,180051.24751299268
2023,143663.36655971542
2024,281462.5548460557
2025,329802.5470794436
2026,171798.59472631058
2027,153920.96236727585
2028,155504.75561536278
2029,165072.76554350412
2030,273337.1655861941
2031,228186.03980633095
2032,248491.5689055661
2033,262032.92827245902
2034,169327.632739575
2035,219314.18111937464
2036,196642.36346266282
2037,206338.36620775133
2038,326704.9778645843
2039,212165.83678527732
2040,274212.00379442936
2041,303956.1035468753
2042,208900.96513828848
2043,171253.30389413348
2044,174821.2688303626
2045,218371.62204790788
2046,146606.55825499684
2047,142586.21799833496
2048,145216.40927148968
2049,141012.38541441484
2050,174208.05803388346
2051,104260.8321374725
2052,126627.99717403823
2053,147902.06601755074
2054,90977.42084323108
2055,155110.6627939931
2056,146750.62151579023
2057,113634.46454788184
2058,208107.28463443037
2059,129980.9294799843
2060,178530.5181529356
2061,180561.3828623617
2062,127084.51929136772
2063,111726.43795987753
2064,135465.7377535234
2065,118614.74618464493
2066,165418.5507175424
2067,108673.74150037661
2068,144124.4213578792
2069,84286.88490139079
2070,118426.17547943111
2071,96294.58375253993
2072,143644.06753517597
2073,130758.91158093675
2074,187427.42306365955
2075,143908.57607908314
2076,118853.62125163953
2077,145279.85449182696
2078,118366.04265597073
2079,137005.46216313087
2080,120189.66648860808
2081,128787.05160236252
2082,109699.89974692563
2083,146563.4920047337
2084,108635.82391788726
2085,116441.6756110037
2086,105022.87497205629
2087,123150.70896482913
2088,101930.75743496988
2089,76455.72841605966
2090,128669.79723951031
2091,104667.59317692093
2092,118808.50720957457
2093,123752.1786752975
2094,113345.8183654908
2095,143310.54215212696
2096,81504.71436778888
2097,96494.9820681143
2098,148100.78025532962
2099,51179.05581778323
2100,71852.21214265244
2101,110100.06661658657
2102,125844.93652709092
2103,101721.12861233891
2104,134668.61105450214
2105,125555.88016450095
2106,68667.94689898111
2107,181724.74641324926
2108,113690.311955827
2109,109278.53698846683
2110,130486.29184738289
2111,135635.72453516698
2112,139196.44062861946
2113,119489.15057805937
2114,119039.61557528986
2115,161192.34612423967
2116,121167.29609917535
2117,153814.68710349168
2118,124645.80800733539
2119,108793.89955792122
2120,115974.6074425349
2121,115847.12124346574
2122,111691.48727889895
2123,78051.92240314544
2124,160799.91952280723
2125,122982.97935375047
2126,147557.45141730242
2127,159167.88898334975
2128,129238.43192886506
2129,92522.19864800436
2130,128821.74017621053
2131,136017.56500702255
2132,118155.91053909439
2133,120497.13961104081
2134,120907.86100145348
2135,94013.80015196018
2136,76649.03420033425
2137,105806.662807609
2138,123462.71433610805
2139,146140.41075979703
2140,140580.40605694224
2141,152820.53338331147
2142,119870.0932895972
2143,146415.2339113329
2144,115264.27127990821
2145,135111.21745034563
2146,165245.99798187916
2147,137022.91758752544
2148,133593.4541581475
2149,145257.60341389646
2150,218518.9004659542
2151,114180.51282564868
2152,163543.32643461513
2153,172260.22299641796
2154,104295.56164531055
2155,139555.2855693368
2156,258483.0994494728
2157,230448.2834443719
2158,236777.7057755807
2159,209056.26900673288
2160,178297.38968708212
2161,230201.47615912772
2162,375465.7019444843
2163,316244.17143248476
2164,234669.39212352104
2165,198093.64653952338
2166,161999.35551178432
2167,215576.73203743
2168,189978.25814077872
2169,192402.91135270311
2170,217929.50128995642
2171,159014.1689402722
2172,129865.39169268162
2173,178390.61716193086
2174,223657.38298373044
2175,300255.2605878917
2176,291870.4221916583
2177,239576.26632711705
2178,213942.63126997883
2179,134836.7131657314
2180,200764.1624346493
2181,186591.636802833
2182,212762.6312296878
2183,181353.06578528567
2184,118430.59824809077
2185,114438.68927182157
2186,148930.2934389639
2187,150394.43794022466
2188,153038.9373106474
2189,294389.9337728338
2190,81609.35150683032
2191,81811.73736684129
2192,85324.15792082058
2193,111582.33009236955
2194,96321.11719466328
2195,102053.55623231069
2196,96324.79362373182
2197,115852.50438760198
2198,161465.65520830906
2199,180739.06318689318
2200,152280.72927687434
2201,148001.96107516
2202,214397.49971425795
2203,139137.95771107357
2204,176405.02991878177
2205,118418.10484027604
2206,141349.11971420038
2207,220091.0282562703
2208,265210.4500601111
2209,223823.58301622077
2210,121015.16004931038
2211,116761.06862930492
2212,121067.97997670507
2213,104076.25496707734
2214,129764.75493222952
2215,100935.45241109253
2216,142815.0518603412
2217,63768.0712139219
2218,68692.5304219001
2219,66074.27954340735
2220,60392.1668219657
2221,292577.67866754474
2222,272348.7108596683
2223,261725.36812787404
2224,213565.75062938881
2225,123253.16260244293
2226,190221.49498032656
2227,195849.7738132318
2228,235348.63868225657
2229,245559.1336801982
2230,144725.41000202415
2231,203750.4160433803
2232,177409.66707585042
2233,174458.20435723703
2234,230583.30190588988
2235,208178.5680561932
2236,246892.82640342877
2237,289618.80605709483
2238,190768.62581743754
2239,109762.45601651462
2240,150447.25341233957
2241,152843.64466476036
2242,122911.62530633416
2243,131330.60734986558
2244,101117.99474737028
2245,95669.66952607816
2246,141815.57970265526
2247,116585.65785169939
2248,124804.1799254742
2249,119063.23122357232
2250,129819.93350236288
2251,105959.68936078036
2252,177889.37981673435
2253,152540.94906274427
2254,178755.10238345398
2255,186334.29452013364
2256,177552.20582434826
2257,217043.4171474847
2258,159934.43409046854
2259,179658.86317185668
2260,158420.9449526195
2261,185021.89451292407
2262,210110.31777479226
2263,361184.15330049937
2264,421450.19430474425
2265,156910.27871163015
2266,278295.9297733343
2267,334955.954888012
2268,388760.48999669636
2269,152944.32204737992
2270,194736.55034637338
2271,218309.52843599842
2272,192645.90126631662
2273,159809.01181182778
2274,180188.97422565252
2275,157118.50220728657
2276,183487.0428710619
2277,182619.7445607623
2278,148867.67753617422
2279,129019.21147151173
2280,117058.47150004093
2281,166984.00344257226
2282,182294.96191491385
2283,107344.36499997588
2284,114251.96183363392
2285,140798.37911336398
2286,126668.9608783983
2287,341444.40382527624
2288,259985.0170314115
2289,340252.72699194524
2290,418814.5696099084
2291,326693.0616547967
2292,409635.6670969541
2293,426564.8599006884
2294,371765.7956258344
2295,464810.1520454603
2296,278661.3080827036
2297,326559.1734014964
2298,310030.33366505353
2299,351821.25321309466
2300,326209.35089658503
2301,299335.8841967401
2302,246940.58589076254
2303,243296.33694707943
2304,251409.94758248806
2305,188880.0593048651
2306,183989.590780884
2307,192639.43179055702
2308,217070.5244773102
2309,276339.4169999367
2310,207881.5718792749
2311,209686.22834989018
2312,170901.58737075992
2313,165180.23475349823
2314,170693.33529922523
2315,175978.70943534136
2316,195058.45675690513
2317,182401.72886725955
2318,171146.62754382574
2319,180534.25769765468
2320,184449.82259107596
2321,230269.5225101668
2322,179760.82963181467
2323,177386.83315228013
2324,172619.89759344392
2325,203234.72693458814
2326,171430.62399808876
2327,205390.0058304452
2328,219719.09280918606
2329,192536.87001947188
2330,186879.0225801364
2331,342319.594156196
2332,362097.76115542994
2333,326477.14840854146
2334,257534.649876722
2335,271354.70410330954
2336,317206.7022189618
2337,194878.00828732454
2338,258329.93111907155
2339,205309.21016475055
2340,382379.9036893996
2341,203404.17295759145
2342,224754.77203344024
2343,220310.7136725304
2344,213514.75565000006
2345,232689.75183796012
2346,205236.124174544
2347,193290.2631959416
2348,230067.2228368311
2349,177341.92565530085
2350,297177.4190707073
2351,248281.24769569686
2352,241198.04792433616
2353,231709.81477645517
2354,136471.31508031994
2355,144743.47862192255
2356,149444.08440876473
2357,186263.9322937693
2358,190035.94550877527
2359,136448.2784547445
2360,119482.94725452304
2361,147928.19729438005
2362,260864.7614293831
2363,132287.25885308845
2364,157651.76592180945
2365,215874.39999598477
2366,185599.5204290812
2367,213395.8702747747
2368,202381.3659211871
2369,206906.11671673867
2370,164293.09687759486
2371,164330.79607427758
2372,192606.32801145647
2373,279149.77261668106
2374,312159.13010799803
2375,230152.04988285186
2376,272317.85502713313
2377,310326.26746032445
2378,141282.56324327097
2379,203531.68063369303
2380,143599.7208827421
2381,168975.9665324318
2382,209904.88662848785
2383,204755.3279620073
2384,243553.5643030812
2385,162821.17220900662
2386,132262.11951369134
2387,135283.28607680416
2388,101734.33372392479
2389,121304.69107984893
2390,149324.28825775476
2391,147123.15060733462
2392,115939.20359658213
2393,172122.68888089719
2394,132522.4273326536
2395,209990.7745280446
2396,145084.79178688407
2397,217398.347000186
2398,132664.70569751042
2399,68815.02372255849
2400,64446.107289229345
2401,120622.16260435317
2402,139270.99417644215
2403,144330.07790574292
2404,147283.5026172946
2405,154799.13675838005
2406,141468.91096946408
2407,129129.2393027597
2408,148075.85571305564
2409,122607.17173353274
2410,172242.83141461405
2411,115797.16003374019
2412,153526.4205902781
2413,128874.76210517055
2414,152992.97291143192
2415,135187.67542211802
2416,127933.39102394709
2417,133587.7141879968
2418,133396.0364227119
2419,125789.40569198185
2420,122120.10536017788
2421,141088.92644929385
2422,104091.1428993434
2423,114483.16702938495
2424,163130.33418645372
2425,199612.1420692673
2426,128804.50773576333
2427,128238.35741919685
2428,181825.30767974618
2429,111175.36727635545
2430,132997.44353903376
2431,105859.09261629991
2432,139785.3712856159
2433,141800.32951477732
2434,133132.1980029096
2435,150624.18351358414
2436,95029.86733634575
2437,104660.28948999562
2438,119077.88152718486
2439,99425.64202930675
2440,120988.63332051391
2441,99237.21522417285
2442,99747.58056308972
2443,124828.92858351246
2444,126235.5629195049
2445,87533.6534627571
2446,126065.75978352923
2447,182135.15003444796
2448,124307.93113465997
2449,114142.6592076952
2450,149281.15649917207
2451,122075.555511243
2452,192767.71017728647
2453,89057.70362922676
2454,111821.12848044225
2455,126241.14949124734
2456,131000.29007825149
2457,136197.75708592212
2458,127079.31419886097
2459,107038.66900261353
2460,140478.35012364032
2461,125380.04501624087
2462,136613.32752212408
2463,122066.16390865721
2464,167755.34861428384
2465,141725.00220447153
2466,117038.33713914047
2467,132977.79079202007
2468,84072.83833895464
2469,82835.54460566913
2470,188671.61258841003
2471,220191.38253044695
2472,162656.88515223766
2473,115103.33700563286
2474,74415.2635267514
2475,213634.86060365068
2476,116615.71562451108
2477,117800.30039958184
2478,148115.40406555537
2479,106781.49703497287
2480,147508.93033059296
2481,118872.19356369122
2482,117824.56798198969
2483,109916.64004601356
2484,124790.06637228056
2485,123730.84412776206
2486,143403.23653343567
2487,160460.9924735906
2488,162197.20628976513
2489,149814.55843315637
2490,144316.47881774322
2491,91153.37117891999
2492,198393.4586899286
2493,147229.9125710542
2494,144207.01079034404
2495,86532.99488604972
2496,234164.07452995997
2497,153578.22374624124
2498,108691.99625295599
2499,84399.19532768056
2500,124847.78208164513
2501,135394.60343152762
2502,145827.14853731554
2503,99231.93659534503
2504,175287.92214709963
2505,227686.54530990074
2506,244646.81239154
2507,264802.5922447658
2508,244704.0120131136
2509,202203.01661865835
2510,209458.59285914924
2511,173429.74149873503
2512,197331.52061614167
2513,223112.0915585373
2514,259492.2290902155
2515,149647.61494945892
2516,171628.54489020005
2517,148417.4738765219
2518,152861.5244973962
2519,225160.0631736502
2520,222624.08623181708
2521,191852.47648766884
2522,222889.63143460584
2523,114995.3324881962
2524,128517.04167870984
2525,142679.76752289291
2526,137798.5305142582
2527,117178.93209746835
2528,130795.06351980897
2529,136395.56147574724
2530,124453.0735542136
2531,249742.92290817996
2532,226262.272597743
2533,199840.56382258158
2534,221677.5959915241
2535,296514.30226024636
2536,222264.96857032992
2537,238270.88997649445
2538,181943.31096152106
2539,182027.89403641707
2540,175140.9815762317
2541,178055.62380108738
2542,159476.73264730826
2543,115101.65416758558
2544,120373.43716914688
2545,134721.59056829018
2546,124974.98822459555
2547,138752.14104298718
2548,161291.30919142131
2549,150734.0452086943
2550,435683.47324424057
2551,125604.98353286623
2552,131701.29834991257
2553,74915.44942626408
2554,96537.22858366737
2555,112597.08526051758
2556,96017.23550374318
2557,106317.2061909616
2558,148023.2331763777
2559,138631.4112554265
2560,153445.4786045847
2561,151292.20301303
2562,145822.35427893768
2563,155213.49741847764
2564,201229.11790001
2565,133233.0525080191
2566,153968.48698061332
2567,141336.20839692472
2568,205831.34448223893
2569,226569.99636140245
2570,117197.44994654678
2571,185984.0167725999
2572,149272.18085316627
2573,217364.6211317068
2574,296129.29328329256
2575,128517.47319170622
2576,119870.2699782901
2577,151623.92777656196
2578,84592.70799641988
2579,55866.73521931317
2580,93758.44966584917
2581,94046.9817297408
2582,98305.52339887981
2583,266283.39944913215
2584,171835.96634056995
2585,182925.69454703166
2586,232487.0614013675
2587,206548.81658201665
2588,138104.98144155642
2589,148285.197970804
2590,200364.0748641494
2591,227283.28446932882
2592,208047.32009936604
2593,242226.6010640241
2594,185847.74106554585
2595,198352.23609459374
2596,284503.9040334505
2597,177090.74328040073
2598,263361.18093073764
2599,300811.05050341936
2600,150546.90598927095
2601,136650.54120452114
2602,84765.60649434252
2603,89605.61512084684
2604,92943.61795615064
2605,82802.50968272175
2606,140521.08047057834
2607,213740.7085640997
2608,197860.88576968375
2609,175622.26366822014
2610,106870.22435665638
2611,121889.5242562001
2612,157650.2487775022
2613,128500.57219615734
2614,121828.87648853422
2615,159021.09798165847
2616,149589.80652438517
2617,181316.09577511053
2618,192337.8432389392
2619,192798.38545173922
2620,191699.82394550997
2621,175814.2279404016
2622,184935.95438671857
2623,241962.9350639437
2624,282651.9708664678
2625,273322.45176837186
2626,171590.0972591451
2627,172717.7230059809
2628,449416.5909683923
2629,461046.4687773893
2630,343464.53220605326
2631,450964.3796063447
2632,394780.814346856
2633,279806.34634622803
2634,394192.8534877697
2635,154051.3533203944
2636,177208.36428031954
2637,164598.56810338993
2638,250036.33104660732
2639,187403.28733912797
2640,151834.58700740608
2641,107632.54009150108
2642,188201.01897443234
2643,107233.97559835257
2644,120557.1760108793
2645,107903.0311938166
2646,94037.84997225276
2647,105666.14838096694
2648,146135.15257516148
2649,154058.05171133415
2650,141873.14170133002
2651,137969.91167884716
2652,391515.23414243886
2653,249641.1727280988
2654,238481.05551178503
2655,391307.1400217833
2656,322241.8411592777
2657,338932.24961024156
2658,295466.08673606854
2659,284803.361944005
2660,341524.541329689
2661,327785.7911463496
2662,347148.8695366656
2663,293287.2986718939
2664,268650.72952949104
2665,336543.14365406695
2666,271675.55856974516
2667,163847.19891341773
2668,172982.72845798626
2669,173948.7105038612
2670,270404.8321404758
2671,182368.62298398485
2672,190460.24783229723
2673,200922.62908793348
2674,193116.07800728266
2675,162333.61666546937
2676,191451.6128911829
2677,197934.35450720345
2678,247568.54166471897
2679,284119.8210519059
2680,285356.15026542917
2681,394713.30111290887
2682,320272.320226646
2683,509251.8517674766
2684,309236.5063102293
2685,341947.3504071753
2686,243541.55266898667
2687,295892.63364742
2688,206958.00625137513
2689,202224.18330459838
2690,390615.1384772083
2691,185345.8043892321
2692,135506.95601182326
2693,191807.78625809663
2694,134779.98247981962
2695,191468.67303608565
2696,183843.44850286248
2697,187508.39827452702
2698,198474.83177516802
2699,169907.51224723947
2700,149761.10017176508
2701,146001.76835141773
2702,114502.74401942042
2703,126624.2261145271
2704,139390.80224966834
2705,115057.1506539312
2706,111310.34813965182
2707,123455.6512541904
2708,131954.46674755611
2709,106378.35712623443
2710,123278.03443698601
2711,257630.2836655927
2712,374227.5473199315
2713,168804.2885812523
2714,147387.1335731363
2715,166989.3893681079
2716,147915.91988666911
2717,195282.13636185168
2718,219614.77449799303
2719,145448.851458403
2720,179432.66387365878
2721,128110.06599924405
2722,166927.87159122984
2723,140254.7173986769
2724,116164.74077745857
2725,128943.33119927609
2726,145388.17222281557
2727,161365.58366013854
2728,183447.49713038126
2729,149833.3595052214
2730,148680.8051696694
2731,130118.7632564645
2732,128338.89174373556
2733,156898.21157049667
2734,139501.58462070912
